issue url,issue title,issue number,issue date,issue publisher,issue description,issue owner,issue collection,issue pdf url,article url,article publication,article title,article authors,article year,article issue number,article page number,article description,article MFN,article ანოტაცია,article გეოგ დასახელება,article თემატიკა,article მოხსენიებული პირები,article ორგანიზაცია,article პერსონალია,article საკვანძო სიტყვები,article ფოტოები,article მატიანის რუბრიკა
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,მისალოცი დეპეშები : საქართველოს დამოუკიდებლობის იურიდიული ცნობის გამო,,1920,N5,გვ.10-12,"გაგრძელება იხ. ჟ. ""სახალხო გვარდიელი"" 1920.-N6.-გვ.10.",433083,,მანგლისი; ყარაიზი; დუშეთი; ახალსენაკი; ყაზბეგი; შულავერი; ონი; ჩხარი5.,საქართველოს დემოკრატიული რესპუბლიკა.,შუშიანვილი ტატე; სოსელია; ხერხეულიძე; ჩხაიძე; ხომერიკი; ანჯაფარიძე ანდრო; ჭონიშვილი; ლაბაძე (ბატალიონის უფროსი); გობეჯიშვილი; ჯაფარიძე (პოლკოვნიე\კი); ვაჩნაძე (პოლკოვნიკი); კრაწაშვილი; ჯანბერიძე; ტუსკია გიორგი; ნინუა; ოდიშელიძე (გენერალი); გეგენავა; ნადარეიშვილი; კიკაბიძე ივ.; ტატიშვილი; გეგენავა; მამულია ბ. (ინჟინერი); ჩიქოვანი; ბოკუჩავა ნოე; კალანდარიშვილი; ამირიძე.,,,საქართველოს დამოუკიდებლობა; დეპეშები.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,"გარე კახეთის გვარდიელები, დახოცილნი მტრებთან ბრძოლაში : ოშაყმაშვილი იოსებ. მოჰკ. ადერ. ფრონტ. 1920 წ. 15 მაისს [ფოტო]",,1920,N6,გვ.11,"",433139,,,ფოტოხელოვნება; სახალხო გვარდია.,,,ოშაყმაშვილი იოსებ (სახალხო გვარდიელი).,სურათი.,იოსებ ოშაყმაშვილი,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,ლაშქრული : [ლექსი],"ქუჩიშვილი, გ.",1920,N5,გვ.4,"",433073,,,მხატვრული ლიტერატურა; ქართული პოეზია.,,,,ლექსი.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,ტატე შუშიაშვილს : [ლექსი],"ქაზუმაშვილი, ვარა",1920,N4,გვ.14,"",433056,,,მხატვრული ლიტერატურა; ქართული პოეზია.,,,შუშიაშვილი ტატე.,ლექსი.,,
http://dspace.nplg.gov.ge/handle/1234/195687,სახალხო გვარდიელი N1,N1,12-Dec-1920,თბილისი : სახალხო გვარდიის მთავარი შტაბის ორგანო,ორკვირეული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,სახალხო გვარდიელი,https://press.vizhack.ge/pdfs/Saxalxo-Gvardieli_1920_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,რესპუბლიკის დიდი დღე,"გომართელი, ივ.",1920,N1,გვ.9-11,"",429145,სახალხო გვარდიის მნიშვნელობაზე,საქართველო.,სამხედრო საქმე.,,,,სახალხო გვარდია.,,
http://dspace.nplg.gov.ge/handle/1234/195687,სახალხო გვარდიელი N1,N1,12-Dec-1920,თბილისი : სახალხო გვარდიის მთავარი შტაბის ორგანო,ორკვირეული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,სახალხო გვარდიელი,https://press.vizhack.ge/pdfs/Saxalxo-Gvardieli_1920_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,კ. კაუცკის აზრი სახალხო გვარდიაზე,,1920,N1,გვ.5-6,"",429122,,საქართველო.,სამხედრო საქმე.,,,კაუცკი კ. (გერმანელი დემოკრატი).,სახალხო გვარდია.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,"ჯარისკაცის წერილი : ""სახალხო გვარდიის"" რედაქციას","მუ-ძე, პ.",1920,N2,გვ.15,ტექსტის ბოლოს ხელმოწერა: ამხ. მონდობილებით ჯარისკაცი პ. მუ-ძე.,432965,ჯარისკაცების დამოკიდებულება ჟურნალის გამოცემასთან დაკავშირებით,,პერიოდული გამოცემები; სამხედრო პირები.,ჯუღელი ვ.; ჯიბლაძე ს..,"ჟ. ""სახალხო გვარდიელი"".",,ჟურნალები.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,"ნაძალადევის რაიონის გვარდიელები, დახოცილნი მტრებთან ბრძოლაში : ბროძელი ისაკ [ფოტო]",,1920,N6,გვ.9,"",433135,,,ფოტოხელოვნება; სახალხო გვარდია.,,,ბროძელი ისაკ (სახალხო გვარდიელი).,სურათი.,ისაკ ბროძელი,
http://dspace.nplg.gov.ge/handle/1234/195687,სახალხო გვარდიელი N1,N1,12-Dec-1920,თბილისი : სახალხო გვარდიის მთავარი შტაბის ორგანო,ორკვირეული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,სახალხო გვარდიელი,https://press.vizhack.ge/pdfs/Saxalxo-Gvardieli_1920_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,"პირველი მთავ. შტაბის პრეზიდიუმის წევრები - მაისურაძე, ვ. ჯუღელი და ა. დგებუაძე : [ფოტო]",,1920,N1,გვ.5,"",429121,,,ფოტოხელოვნება; სამხედრო საქმე.,,,მაისურაძე; ჯუღელი ვ.; დგებუაძე ა..,ფოტო.,"პირველი მთავ. შტაბის პრეზიდიუმის წევრები - მაისურაძე, ვ. ჯუღელი და ა. დგებუაძე",
http://dspace.nplg.gov.ge/handle/1234/195687,სახალხო გვარდიელი N1,N1,12-Dec-1920,თბილისი : სახალხო გვარდიის მთავარი შტაბის ორგანო,ორკვირეული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,სახალხო გვარდიელი,https://press.vizhack.ge/pdfs/Saxalxo-Gvardieli_1920_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,გვარდია და მილიცია,"თევზაია, ბიქტორ",1920,N1,გვ.11,"",429146,ნახევრად რეგულარული და რეგულარული ჯარისა და სახალხო მილიციის მნიშვნელობაზე,საქართველო.,სამხედრო საქმე.,,,,ქართული ჯარი; სახალხო მილიცია.,,
http://dspace.nplg.gov.ge/handle/1234/195687,სახალხო გვარდიელი N1,N1,12-Dec-1920,თბილისი : სახალხო გვარდიის მთავარი შტაბის ორგანო,ორკვირეული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,სახალხო გვარდიელი,https://press.vizhack.ge/pdfs/Saxalxo-Gvardieli_1920_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,სახალხო გვარდიას : [ლექსი],"ქუჩიშვილი, გ.",1920,N1,გვ.8,"",429135,,,მხატვრული ლიტერატურა; პოეზია.,,,,ლექსი.,,
http://dspace.nplg.gov.ge/handle/1234/195687,სახალხო გვარდიელი N1,N1,12-Dec-1920,თბილისი : სახალხო გვარდიის მთავარი შტაბის ორგანო,ორკვირეული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,სახალხო გვარდიელი,https://press.vizhack.ge/pdfs/Saxalxo-Gvardieli_1920_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,საქართველო : [ლექსი],"ტაბიძე, გალაკტიონ",1920,N1,გვ.7,"",429128,,,მხატვრული ლიტერატურა; პოეზია.,,,,ლექსი.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,წერილი ფრონტიდან,"შუშიაშვილი, ტატო",1920,N3,გვ.13,ჯარისკაცების და გვარდიელების წერილები,432992,სახალხო გვარდიელების შემართება,,სამხედრო საქმე; სახალხო გვარდია.,,,,,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,სახალხო გვარდიის მთავარი შტაბის ფრონტზე მყოფი წევრები : ალ. დგებუაძე [ფოტო],,1920,N6,გვ.3,"",433104,,,ფოტოხელოვნება; სახალხო გვარდია.,,,დგებუაძე ალ. (სახალხო გვარდიელი).,სურათი.,ალ. დგებუაძე,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,სახალხო გვარდიის მთავარი შტაბის ფრონტზე მყოფი წევრები : ბ. დგებუაძე [ფოტო],,1920,N6,გვ.3,"",433108,,,ფოტოხელოვნება; სახალხო გვარდია.,,,დგებუაძე ბ. (სახალხო გვარდიელი).,სურათი.,ბ. დგებუაძე,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,ჯარის კაცის წერილები,"ნიკოლაიშვილი, ვალიკო",1920,N3,გვ.13,ჯარისკაცების და გვარდიელების წერილები,432993,საჩუქრების გაგზავნა გვარდიელებისა და ჯარისკაცებისათვის,,სამხედრო საქმე; სახალხო გვარდია.,,,,ჯარისკაცები; გვარდიელები; საჩუქრები.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%A1%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%AE%E1%83%9D+%E1%83%92%E1%83%95%E1%83%90%E1%83%A0%E1%83%93%E1%83%98%E1%83%94%E1%83%9A%E1%83%98&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,სახალხო გვარდიელი,"ძმათა სასაფლაო : ხაშურის სახალხო გვარდიელები, რომელნიც ბრძოლის ველზე გმირულათ დაიხოცნენ. ივანე მიხეილის ძე მშვიდობაძე. რკინიგზელი... [ფოტო]",,1920,N2,გვ.13,"",432957,,,ფოტოხელოვნება; სახალხო გვარდია.,,,მშვიდობაძე ივანე (რკინიგზელი).,სურათი.,ივანე მიხეილის ძე მშვიდობაძე,
