web-scraper-order,web-scraper-start-url,pagination,pagination-href,person,person-href,name,image-src,birth,death,place_burried,category,biography,organization/association/group,Awards/bonuses/prizes,contact info,address - table1,address - table2,job - i,job - table
"1525496040-5224","http://www.nplg.gov.ge/ilia/ka/u4334/","7","http://www.nplg.gov.ge/ilia/ka/u4334/7/","ხაჭაპურიძე, დავით პეტრეს ძე","http://www.nplg.gov.ge/ilia/ka/00005118/","დავით პეტრეს ძე ხაჭაპურიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბათუმის განყოფილების წევრი (1910-1915)</li>","null","null","null","null","null","null"
"1525494395-4583","http://www.nplg.gov.ge/ilia/ka/u4335/","12","http://www.nplg.gov.ge/ilia/ka/u4335/12/","ჯაფარიძე, კონსტანტინე იასონის ძე","http://www.nplg.gov.ge/ilia/ka/00005887/","კონსტანტინე იასონის ძე ჯაფარიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სოხუმის განყოფილების გამგეობის წევრი (1911-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1918-1920)</li>","null","null","null","null","null","null"
"1525496234-5314","http://www.nplg.gov.ge/ilia/ka/u4334/","3","http://www.nplg.gov.ge/ilia/ka/u4334/3/","ხამასურდია, ალ.","http://www.nplg.gov.ge/ilia/ka/00010877/","ალ. ხამასურდია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების განჯის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525496135-5268","http://www.nplg.gov.ge/ilia/ka/u4334/","5","http://www.nplg.gov.ge/ilia/ka/u4334/5/","ხარებავა, გერასიმე ე.–ს ძე","http://www.nplg.gov.ge/ilia/ka/00005102/","გერასიმე ე.–ს ძე ხარებავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების განჯის განყოფილების წევრი (1914-)</li>","null","null","null","null","null","null"
"1525496318-5353","http://www.nplg.gov.ge/ilia/ka/u4333/","","","ჭაბუკიანი, გრიგოლ","http://www.nplg.gov.ge/ilia/ka/00009559/","გრიგოლ ჭაბუკიანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1920-)</li>","null","null","null","null","null","null"
"1525493842-4391","http://www.nplg.gov.ge/ilia/ka/u4335/","24","http://www.nplg.gov.ge/ilia/ka/u4335/24/","ჯორჯაძე, დიმიტრი დავითის ძე","http://www.nplg.gov.ge/ilia/ka/00005510/","დიმიტრი დავითის ძე ჯორჯაძე","themes/bios/images/nophoto0n.jpg","18??","1884","null","დაუდგენელი","საიდუმლო მრჩეველი","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  დამფუძნებელი წევრი (1879-1884)</li>","null","null","null","null","null","null"
"1525497371-5837","http://www.nplg.gov.ge/ilia/ka/u4332/","6","http://www.nplg.gov.ge/ilia/ka/u4332/6/","წივწივაძე, ოლღა ივანეს ასული","http://www.nplg.gov.ge/ilia/ka/00011262/","ოლღა ივანეს ასული წივწივაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1915-)</li>","null","null","null","null","null","null"
"1525496217-5306","http://www.nplg.gov.ge/ilia/ka/u4334/","3","http://www.nplg.gov.ge/ilia/ka/u4334/3/","ხაჟალია, იოსებ","http://www.nplg.gov.ge/ilia/ka/00012221/","იოსებ ხაჟალია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ტუაფსეს განყოფილების ნამდვილი წევრი (1918-)</li>","null","null","null","null","null","null"
"1525493624-4312","http://www.nplg.gov.ge/ilia/ka/u4335/","16","http://www.nplg.gov.ge/ilia/ka/u4335/16/","ჯაში, მანუილ მელიტონის ძე","http://www.nplg.gov.ge/ilia/ka/00012694/","მანუილ მელიტონის ძე ჯაში","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525494850-4733","http://www.nplg.gov.ge/ilia/ka/u4335/","4","http://www.nplg.gov.ge/ilia/ka/u4335/4/","ჯავრიძე, გულნარა","http://www.nplg.gov.ge/ilia/ka/00012708/","გულნარა ჯავრიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525496938-5638","http://www.nplg.gov.ge/ilia/ka/u4333/","4","http://www.nplg.gov.ge/ilia/ka/u4333/4/","ჭავჭანიძე, სიმონ ნიკოს ძე","http://www.nplg.gov.ge/ilia/ka/00004531/","სიმონ ნიკოს ძე ჭავჭანიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1912-)</li>","null","null","null","null","null","null"
"1525495880-5151","http://www.nplg.gov.ge/ilia/ka/u4334/","12","http://www.nplg.gov.ge/ilia/ka/u4334/12/","ხვედელიძე, ივანე ნიკოლოზის ძე","http://www.nplg.gov.ge/ilia/ka/00010483/","ივანე ნიკოლოზის ძე ხვედელიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბორჯომის განყოფილების ნამდვილი წევრი (1920-)</li>","null","null","null","null","null","null"
"1525494923-4759","http://www.nplg.gov.ge/ilia/ka/u4335/","3","http://www.nplg.gov.ge/ilia/ka/u4335/3/","ჯავახიშვილი, მართა","http://www.nplg.gov.ge/ilia/ka/00012679/","მართა ჯავახიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495643-5041","http://www.nplg.gov.ge/ilia/ka/u4334/","18","http://www.nplg.gov.ge/ilia/ka/u4334/18/","ხოფერია, თადეოზ პავლეს ძე","http://www.nplg.gov.ge/ilia/ka/00008282/","თადეოზ პავლეს ძე ხოფერია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525494047-4461","http://www.nplg.gov.ge/ilia/ka/u4335/","19","http://www.nplg.gov.ge/ilia/ka/u4335/19/","ჯინჯილაძე, ბაგრატ ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00015352/","ბაგრატ ივანეს ძე ჯინჯილაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ბათუმის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525495909-5163","http://www.nplg.gov.ge/ilia/ka/u4334/","10","http://www.nplg.gov.ge/ilia/ka/u4334/10/","ხელთუფლიშვილი, პლატონ ბესარიონის ძე","http://www.nplg.gov.ge/ilia/ka/00007807/","პლატონ ბესარიონის ძე ხელთუფლიშვილი","data/bios/persons/0000/00007807/photo0n.jpg","1861","1945  (84 წლის ასაკში)","null","მეცნიერი","პლატონ ხელთუფლიშვილი -პროფესორი, ხიდებისა და რკინიგზების მშენებლობათა სპეციალისტი, XX საუკუნის დასაწყისში მონაწილეობდა ""შახმატნი ჟურნალის"" მიმოწერით ტურნირებში.","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1908-)</li>","null","null","null","null","null","null"
"1525494741-4697","http://www.nplg.gov.ge/ilia/ka/u4335/","6","http://www.nplg.gov.ge/ilia/ka/u4335/6/","ჯამასპოვი, ვლადიმერ","http://www.nplg.gov.ge/ilia/ka/00015707/","ვლადიმერ ჯამასპოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1911-)</li>","null","null","null","null","null","null"
"1525496012-5211","http://www.nplg.gov.ge/ilia/ka/u4334/","8","http://www.nplg.gov.ge/ilia/ka/u4334/8/","ხახუტაშვილი, დიმიტრი გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00005125/","დიმიტრი გიორგის ძე ხახუტაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","სასულიერო პირი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ახალციხის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525495421-4938","http://www.nplg.gov.ge/ilia/ka/u4334/","24","http://www.nplg.gov.ge/ilia/ka/u4334/24/","ხურცელავა, იაკობ თედორეს ძე","http://www.nplg.gov.ge/ilia/ka/00009069/","იაკობ თედორეს ძე ხურცელავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525496232-5313","http://www.nplg.gov.ge/ilia/ka/u4334/","3","http://www.nplg.gov.ge/ilia/ka/u4334/3/","ხამაშურიძე, ლავრენტი ბესარიონის ძე","http://www.nplg.gov.ge/ilia/ka/00010340/","ლავრენტი ბესარიონის ძე ხამაშურიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1910-)</li>","null","null","null","null","null","null"
"1525497389-5845","http://www.nplg.gov.ge/ilia/ka/u4332/","5","http://www.nplg.gov.ge/ilia/ka/u4332/5/","წივწივაძე, გიორგი ფარნაოზის ძე","http://www.nplg.gov.ge/ilia/ka/00011466/","გიორგი ფარნაოზის ძე წივწივაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525495950-5182","http://www.nplg.gov.ge/ilia/ka/u4334/","9","http://www.nplg.gov.ge/ilia/ka/u4334/9/","ხელაძე, ა. გ.","http://www.nplg.gov.ge/ilia/ka/00010878/","ა. გ. ხელაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების განჯის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525497249-5780","http://www.nplg.gov.ge/ilia/ka/u4332/","8","http://www.nplg.gov.ge/ilia/ka/u4332/8/","წოწონავა, ბიქტორ ანდრიას ძე","http://www.nplg.gov.ge/ilia/ka/00004326/","ბიქტორ ანდრიას ძე წოწონავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბათუმის განყოფილების წევრი (1915-1917)</li>","null","null","null","null","null","null"
"1525495169-4842","http://www.nplg.gov.ge/ilia/ka/u4334/","21","http://www.nplg.gov.ge/ilia/ka/u4334/21/","ხუბულური, შალვა","http://www.nplg.gov.ge/ilia/ka/00012894/","შალვა ხუბულური","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525494165-4502","http://www.nplg.gov.ge/ilia/ka/u4335/","17","http://www.nplg.gov.ge/ilia/ka/u4335/17/","ჯიბაშვილი, ალექსანდრე გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00012702/","ალექსანდრე გიორგის ძე ჯიბაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495113-4823","http://www.nplg.gov.ge/ilia/ka/u4334/","16","http://www.nplg.gov.ge/ilia/ka/u4334/16/","ხომერიკი, ნოე გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00005880/","ნოე გიორგის ძე ხომერიკი","data/bios/persons/0000/00005880/photo0n.jpg","1883","1924  (41 წლის ასაკში)","უცნობია","თანამდებობის პირი, პოლიტიკოსი","სოციალ-დემოკრატი, ჟორდანიას მთავრობის მიწათმოქმედების მინისტრი.
     მისი თაოსნობით, 1919 წლის 31 იანვარს, საქართველოს პარლამენტმა მიიღო აგრარული რეფორმის ჩატარების გადაწყვეტილება. 1921 წელს წავიდა ემიგრაციაში საფრანგეთში და შემდეგ აჯანყების ორგანიზებისათვის ფარულად დაბრუნდა. დაპატიმრებული იქნა ჩეკას მიერ 1923 წლის ნოემბერში. 
    დახვრიტეს 1924 წელს აჯანყების დასაწყისში.","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1920-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1908-1918)</li>","null","null","null","null","null","null"
"1525493780-4370","http://www.nplg.gov.ge/ilia/ka/u4335/","25","http://www.nplg.gov.ge/ilia/ka/u4335/25/","ჯოჯუა, დავით სიმონის ძე","http://www.nplg.gov.ge/ilia/ka/00005591/","დავით სიმონის ძე ჯოჯუა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ბათუმის განყოფილების წევრი (1913-1915)</li>","null","null","null","null","null","null"
"1525494206-4518","http://www.nplg.gov.ge/ilia/ka/u4335/","17","http://www.nplg.gov.ge/ilia/ka/u4335/17/","ჯეჯაია, სეიდიუ","http://www.nplg.gov.ge/ilia/ka/00015443/","სეიდიუ ჯეჯაია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სამურზაყანოს განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525494893-4748","http://www.nplg.gov.ge/ilia/ka/u4335/","3","http://www.nplg.gov.ge/ilia/ka/u4335/3/","ჯავახიძე, თომა პავლეს ძე","http://www.nplg.gov.ge/ilia/ka/00005325/","თომა პავლეს ძე ჯავახიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  სოხუმის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525494803-4719","http://www.nplg.gov.ge/ilia/ka/u4335/","5","http://www.nplg.gov.ge/ilia/ka/u4335/5/","ჯაკობია, თომა მანუჩარის ძე","http://www.nplg.gov.ge/ilia/ka/00007129/","თომა მანუჩარის ძე ჯაკობია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ლესაინდრას ბიბლიოთეკის მზრუნველი (1916-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების წევრი (1916-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525495015-4790","http://www.nplg.gov.ge/ilia/ka/u4334/","","","ხაბურზანია, ანტონ სტეფანეს ძე","http://www.nplg.gov.ge/ilia/ka/00004637/","ანტონ სტეფანეს ძე ხაბურზანია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ზუგდიდის განყოფილების ნამდვილი წევრი (1913-)</li>","null","null","null","null","null","null"
"1525496030-5219","http://www.nplg.gov.ge/ilia/ka/u4334/","7","http://www.nplg.gov.ge/ilia/ka/u4334/7/","ხახანაშვილი, კონსტანტინე თომას ძე","http://www.nplg.gov.ge/ilia/ka/00005122/","კონსტანტინე თომას ძე ხახანაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1917-1918)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1911-)</li>","null","null","null","null","null","null"
"1525495308-4890","http://www.nplg.gov.ge/ilia/ka/u4334/","28","http://www.nplg.gov.ge/ilia/ka/u4334/28/","ხუხუნაიშვილი, იოსებ სიმონის ძე","http://www.nplg.gov.ge/ilia/ka/00006689/","იოსებ სიმონის ძე ხუხუნაიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-1922)</li>","null","null","null","null","null","null"
"1525496629-5496","http://www.nplg.gov.ge/ilia/ka/u4333/","12","http://www.nplg.gov.ge/ilia/ka/u4333/12/","ჭიაურელი, ანა იაკობის ასული","http://www.nplg.gov.ge/ilia/ka/00006831/","ანა იაკობის ასული ჭიაურელი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, ჩხიკვიშვილი, ეზეკი არჩილის ძე (1917-1922)</li>","null","null","null","null","null","null"
"1525494024-4454","http://www.nplg.gov.ge/ilia/ka/u4335/","20","http://www.nplg.gov.ge/ilia/ka/u4335/20/","ჯიქია, აპოლონ","http://www.nplg.gov.ge/ilia/ka/00014449/","აპოლონ ჯიქია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების პეტროვსკის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495213-4858","http://www.nplg.gov.ge/ilia/ka/u4334/","21","http://www.nplg.gov.ge/ilia/ka/u4334/21/","ხოხიაშვილი, ს. ს.","http://www.nplg.gov.ge/ilia/ka/00010879/","ს. ს. ხოხიაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების განჯის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525495713-5074","http://www.nplg.gov.ge/ilia/ka/u4334/","17","http://www.nplg.gov.ge/ilia/ka/u4334/17/","ხომიზვარი, მარიამ","http://www.nplg.gov.ge/ilia/ka/00012846/","მარიამ ხომიზვარი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495779-5104","http://www.nplg.gov.ge/ilia/ka/u4334/","14","http://www.nplg.gov.ge/ilia/ka/u4334/14/","ხიტაროვი, იოსებ","http://www.nplg.gov.ge/ilia/ka/00010489/","იოსებ ხიტაროვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბორჯომის განყოფილების ნამდვილი წევრი (1920-)</li>","null","null","null","null","null","null"
"1525493666-4328","http://www.nplg.gov.ge/ilia/ka/u4335/","21","http://www.nplg.gov.ge/ilia/ka/u4335/21/","ჯიჯიეიშვილი, ივანე","http://www.nplg.gov.ge/ilia/ka/00007133/","ივანე ჯიჯიეიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525495927-5172","http://www.nplg.gov.ge/ilia/ka/u4334/","10","http://www.nplg.gov.ge/ilia/ka/u4334/10/","ხელაძე, ლუარსაბ დიმიტრის ძე","http://www.nplg.gov.ge/ilia/ka/00005721/","ლუარსაბ დიმიტრის ძე ხელაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1918-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1920-)</li>","null","null","null","null","null","null"
"1525496390-5386","http://www.nplg.gov.ge/ilia/ka/u4333/","16","http://www.nplg.gov.ge/ilia/ka/u4333/16/","ჭუბაბრია, ბიქტორ","http://www.nplg.gov.ge/ilia/ka/00007127/","ბიქტორ ჭუბაბრია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525497056-5692","http://www.nplg.gov.ge/ilia/ka/u4332/","","","წერეთელი, ამირინდო გრიგოლის ძე","http://www.nplg.gov.ge/ilia/ka/00004239/","ამირინდო გრიგოლის ძე წერეთელი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525493864-4398","http://www.nplg.gov.ge/ilia/ka/u4335/","24","http://www.nplg.gov.ge/ilia/ka/u4335/24/","ჯორბენაძე, სიმონ ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00005503/","სიმონ ივანეს ძე ჯორბენაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1913-)</li>","null","null","null","null","null","null"
"1525494848-4732","http://www.nplg.gov.ge/ilia/ka/u4335/","4","http://www.nplg.gov.ge/ilia/ka/u4335/4/","ჯავროვი, ერმილე გრიგოლის ძე","http://www.nplg.gov.ge/ilia/ka/00012704/","ერმილე გრიგოლის ძე ჯავროვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495728-5080","http://www.nplg.gov.ge/ilia/ka/u4334/","15","http://www.nplg.gov.ge/ilia/ka/u4334/15/","ხოდია, ვასილ მარკოზის ძე","http://www.nplg.gov.ge/ilia/ka/00005817/","ვასილ მარკოზის ძე ხოდია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1909-)</li>","null","null","null","null","null","null"
"1525494844-4731","http://www.nplg.gov.ge/ilia/ka/u4335/","4","http://www.nplg.gov.ge/ilia/ka/u4335/4/","ჯავშანაშვილი, ალექსანდრე","http://www.nplg.gov.ge/ilia/ka/00005333/","ალექსანდრე ჯავშანაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების გურჯაანის განყოფილების წევრი (1910-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  მაჩხაანის განყოფილების წევრი (1914-)</li>","null","null","null","null","null","null"
"1525496197-5296","http://www.nplg.gov.ge/ilia/ka/u4334/","3","http://www.nplg.gov.ge/ilia/ka/u4334/3/","ხარაბაძე, ვარლამ ბიქტორის ძე","http://www.nplg.gov.ge/ilia/ka/00005077/","ვარლამ ბიქტორის ძე ხარაბაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1904-)</li>","null","null","null","null","null","null"
"1525496252-5322","http://www.nplg.gov.ge/ilia/ka/u4334/","2","http://www.nplg.gov.ge/ilia/ka/u4334/2/","ხაინდრავა, ივანე ტიტის ძე","http://www.nplg.gov.ge/ilia/ka/00005065/","ივანე ტიტის ძე ხაინდრავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების ლესაინდრას ბიბლიოთეკის მზრუნველი (1916-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1904-)</li>","null","null","null","null","null","null"
